"rental_id","rental_date","payment_id","amount","country_id","country","customer_id","full_name","film_id"
10192,"2005-08-01 00:33:00",28540,2.99,23,"China",569,"Dave Gardiner",356
10652,"2005-08-01 16:24:08",24903,2.99,23,"China",241,"Heidi Larson",356
14485,"2005-08-21 13:52:07",24909,2.99,23,"China",241,"Heidi Larson",357
8233,"2005-07-29 00:16:23",30042,0.99,23,"China",93,"Phyllis Foster",358
7553,"2005-07-27 22:11:36",25238,2.99,103,"United States",275,"Carole Barnett",358
13701,"2005-08-20 09:27:05",22319,0.99,23,"China",564,"Bob Pfeiffer",358
8000,"2005-07-28 15:10:25",31315,4.99,103,"United States",212,"Wilma Richards",358
11020,"2005-08-02 05:29:48",24917,0.99,23,"China",242,"Glenda Frazier",358
9953,"2005-07-31 15:56:35",31309,0.99,23,"China",211,"Stacey Montgomery",358
9668,"2005-07-31 06:31:03",26450,3.99,23,"China",378,"Eugene Culpepper",360
11359,"2005-08-02 17:45:55",21415,4.99,23,"China",466,"Leo Ebert",360
12311,"2005-08-18 06:07:00",24648,0.99,23,"China",211,"Stacey Montgomery",360
14808,"2005-08-22 00:58:35",20404,4.99,15,"Brazil",362,"Nicholas Barfield",361
12645,"2006-02-14 15:16:03",31969,3.98,103,"United States",457,"Bill Gavin",361
8933,"2005-07-30 02:36:06",31845,0.99,23,"China",260,"Christy Vargas",363
15272,"2005-08-22 18:49:40",21006,3.99,23,"China",422,"Melvin Ellington",363
7276,"2005-07-27 11:41:57",25704,2.99,15,"Brazil",314,"George Linton",363
4034,"2005-07-07 02:36:33",26148,0.99,15,"Brazil",354,"Justin Ngo",363
15085,"2005-08-22 11:19:22",23331,2.99,23,"China",67,"Kelly Torres",364
11591,"2005-08-17 02:29:41",22736,6.99,103,"United States",6,"Jennifer Davis",365
11477,"2005-08-02 22:09:01",23138,5.99,15,"Brazil",47,"Frances Parker",365
14636,"2005-08-21 18:59:17",20184,4.99,23,"China",339,"Walter Perryman",365
13903,"2005-08-20 16:07:55",19574,2.99,23,"China",272,"Kay Caldwell",366
13971,"2005-08-20 18:44:53",23299,0.99,23,"China",64,"Judith Cox",366
6070,"2005-07-11 04:47:42",31913,0.99,23,"China",267,"Margie Wade",366
7296,"2005-07-27 12:39:48",26676,2.99,103,"United States",400,"Bryan Hardison",367
7399,"2005-07-27 16:16:02",28088,1.99,103,"United States",526,"Karl Seal",367
5553,"2005-07-10 03:03:35",29055,0.99,103,"United States",6,"Jennifer Davis",367
6769,"2005-07-12 15:48:54",29681,3.99,103,"United States",63,"Ashley Richardson",367
1529,"2005-06-16 00:37:35",17588,2.99,15,"Brazil",362,"Nicholas Barfield",368
10932,"2005-08-02 02:46:22",22580,2.99,23,"China",595,"Terrence Gunderson",368
4577,"2005-07-08 05:59:00",27154,3.99,23,"China",442,"Leroy Bustamante",368
11221,"2005-08-02 12:32:12",24065,2.99,103,"United States",146,"Jamie Rice",368
10418,"2005-08-01 08:11:07",24970,4.99,103,"United States",248,"Caroline Bowman",369
15923,"2005-08-23 18:08:19",19631,4.99,103,"United States",276,"Brandy Graves",369
2578,"2005-06-19 04:40:06",19512,7.99,23,"China",267,"Margie Wade",369
15540,"2005-08-23 04:12:52",24577,8.99,23,"China",197,"Sue Peters",369
2134,"2005-06-17 21:13:44",17646,7.99,23,"China",378,"Eugene Culpepper",370
13431,"2005-08-19 23:28:15",24798,4.99,15,"Brazil",229,"Tamara Nguyen",370
5066,"2005-07-09 04:48:50",30916,2.99,23,"China",169,"Erica Matthews",370
11348,"2005-08-02 17:18:38",20668,4.99,23,"China",389,"Alan Kahn",371
5788,"2005-07-10 14:10:22",29679,4.99,103,"United States",63,"Ashley Richardson",372
7828,"2005-07-28 08:40:46",31314,2.99,103,"United States",212,"Wilma Richards",373
7034,"2005-07-27 03:03:37",25298,2.99,23,"China",281,"Leona Obrien",373
1335,"2005-06-15 11:51:30",18752,0.99,23,"China",64,"Judith Cox",374
1542,"2005-06-16 01:20:05",19199,3.99,103,"United States",182,"Renee Lane",374
12640,"2005-08-18 18:14:49",22135,3.99,15,"Brazil",544,"Cody Nolen",374
9130,"2005-07-30 09:55:10",26165,2.99,15,"Brazil",354,"Justin Ngo",374
2764,"2005-06-19 17:27:25",18048,6.99,103,"United States",479,"Zachary Hite",374
11709,"2006-02-14 15:16:03",31934,2.99,103,"United States",330,"Scott Shelley",375
4092,"2005-07-07 05:54:18",31705,7.99,15,"Brazil",246,"Marian Mendoza",375
12184,"2005-08-18 01:36:00",23168,0.99,103,"United States",51,"Alice Stewart",376
3471,"2005-07-05 22:51:44",31653,4.99,23,"China",242,"Glenda Frazier",376
8246,"2005-07-29 00:38:41",30659,3.99,103,"United States",146,"Jamie Rice",376
1846,"2005-06-17 00:02:44",17809,0.99,23,"China",422,"Melvin Ellington",376
2776,"2005-06-19 18:16:24",18292,3.99,15,"Brazil",551,"Clayton Barbee",376
6387,"2005-07-11 22:15:56",26510,0.99,23,"China",384,"Ernest Stepp",376
14782,"2005-08-22 00:17:20",24653,0.99,23,"China",211,"Stacey Montgomery",376
9619,"2005-07-31 04:17:02",30567,0.99,23,"China",138,"Hazel Warren",377
10797,"2005-08-01 22:02:51",19916,0.99,103,"United States",308,"Thomas Grigsby",377
2871,"2005-06-20 00:27:49",17888,2.99,15,"Brazil",443,"Francisco Skidmore",377
6332,"2005-07-11 19:19:06",28229,0.99,23,"China",538,"Ted Breaux",377
8024,"2005-07-28 15:55:40",29998,2.99,23,"China",90,"Ruby Washington",378
6034,"2005-07-11 03:00:50",25815,2.99,23,"China",324,"Gary Coy",378
3101,"2005-06-20 16:48:58",17681,4.99,23,"China",384,"Ernest Stepp",378
9955,"2005-07-31 16:01:26",26024,0.99,15,"Brazil",342,"Harold Martino",379
7962,"2005-07-28 13:48:09",30420,0.99,15,"Brazil",126,"Ellen Simpson",379
5816,"2005-07-10 15:48:47",26489,0.99,103,"United States",382,"Victor Barkley",379
9878,"2005-07-31 13:42:02",26954,4.99,23,"China",424,"Kyle Spurlock",381
10373,"2005-08-01 06:24:26",22529,4.99,23,"China",588,"Marion Ocampo",381
2886,"2005-06-20 01:38:39",19098,4.99,23,"China",154,"Michele Grant",381
6983,"2005-07-27 00:55:03",27168,2.99,15,"Brazil",443,"Francisco Skidmore",382
2754,"2005-06-19 16:55:59",19515,4.99,23,"China",267,"Margie Wade",382
7332,"2005-07-27 13:58:57",30715,3.99,23,"China",151,"Megan Palmer",382
7549,"2005-07-27 21:53:21",28806,3.99,15,"Brazil",591,"Kent Arsenault",383
12866,"2005-08-19 02:39:47",24796,2.99,15,"Brazil",229,"Tamara Nguyen",383
10737,"2005-08-01 19:31:24",24110,7.99,103,"United States",149,"Valerie Black",385
9541,"2005-07-31 01:40:14",26926,4.99,23,"China",422,"Melvin Ellington",385
13780,"2006-02-14 15:16:03",32013,4.99,103,"United States",14,"Betty White",385
12433,"2005-08-18 10:37:49",22208,4.99,23,"China",552,"Hugh Waldrop",385
16025,"2005-08-23 21:48:54",22376,4.99,23,"China",569,"Dave Gardiner",385
5537,"2005-07-10 02:35:41",31774,0.99,15,"Brazil",254,"Maxine Silva",387
1587,"2005-06-16 04:52:28",18746,0.99,103,"United States",62,"Joan Cooper",387
13089,"2005-08-19 10:38:56",23290,0.99,103,"United States",63,"Ashley Richardson",387
7148,"2005-07-27 07:04:09",26158,0.99,15,"Brazil",354,"Justin Ngo",387
11875,"2005-08-17 14:16:48",19785,4.99,103,"United States",294,"Shelly Watts",388
7045,"2005-07-27 03:27:35",29702,0.99,23,"China",64,"Judith Cox",388
5065,"2005-07-09 04:42:00",28903,0.99,23,"China",599,"Austin Cintron",388
3129,"2005-06-20 18:57:48",18097,3.99,23,"China",495,"Charlie Bess",388
8149,"2005-07-28 20:48:12",28809,3.99,15,"Brazil",591,"Kent Arsenault",389
6072,"2005-07-11 04:52:40",25990,6.99,23,"China",339,"Walter Perryman",389
12062,"2005-08-17 21:24:47",20096,2.99,103,"United States",330,"Scott Shelley",389
7533,"2005-07-27 21:24:33",28847,8.99,23,"China",594,"Eduardo Hiatt",389
13752,"2005-08-20 11:17:45",23425,9.99,15,"Brazil",77,"Jane Bennett",390
14903,"2005-08-22 04:31:50",23177,4.99,103,"United States",51,"Alice Stewart",390
2938,"2005-06-20 05:17:22",18127,6.99,103,"United States",504,"Nathaniel Adam",390
3437,"2005-06-21 19:20:17",19296,6.99,23,"China",211,"Stacey Montgomery",391
7658,"2005-07-28 02:09:12",25205,2.99,23,"China",272,"Kay Caldwell",391
11401,"2005-08-02 19:05:06",22133,3.99,15,"Brazil",544,"Cody Nolen",391
13101,"2005-08-19 11:01:54",23069,7.99,15,"Brazil",39,"Debra Nelson",392
3141,"2005-06-20 19:55:47",17737,9.99,15,"Brazil",398,"Antonio Meek",392
14861,"2005-08-22 02:48:05",21005,4.99,23,"China",422,"Melvin Ellington",392
8491,"2005-07-29 09:02:13",31659,4.99,23,"China",242,"Glenda Frazier",392
3197,"2005-06-21 00:07:23",17590,2.99,15,"Brazil",362,"Nicholas Barfield",393
4360,"2005-07-07 19:31:12",30024,2.99,15,"Brazil",92,"Tina Simmons",393
3432,"2005-06-21 19:02:03",19323,2.99,15,"Brazil",216,"Natalie Meyer",394
12779,"2005-08-18 23:44:00",20050,3.99,15,"Brazil",325,"Timothy Bunn",394
3819,"2005-07-06 15:35:06",29806,3.99,15,"Brazil",74,"Denise Kelly",394
1864,"2005-06-17 01:39:47",19004,2.99,15,"Brazil",130,"Charlotte Hunter",394
4781,"2005-07-08 16:06:55",28832,4.99,103,"United States",593,"Rene Mcalister",395
2345,"2005-06-18 12:03:23",18521,0.99,103,"United States",6,"Jennifer Davis",395
10703,"2005-08-01 18:37:39",24422,2.99,103,"United States",181,"Ana Bradley",395
2984,"2005-06-20 08:43:44",17865,0.99,23,"China",435,"Ricky Shelby",395
8717,"2005-07-29 17:40:45",31844,0.99,23,"China",260,"Christy Vargas",395
1702,"2005-06-16 13:21:05",19415,4.99,23,"China",242,"Glenda Frazier",396
6566,"2005-07-12 05:42:53",31017,6.99,15,"Brazil",178,"Marion Snyder",396
3713,"2005-07-06 10:49:30",27838,6.99,103,"United States",504,"Nathaniel Adam",396
10242,"2005-08-01 02:18:12",20209,4.99,15,"Brazil",342,"Harold Martino",396
15417,"2005-08-22 23:54:04",19893,2.99,103,"United States",305,"Richard Mccrary",397
2194,"2005-06-18 01:41:37",19081,4.99,103,"United States",149,"Valerie Black",397
9592,"2005-07-31 03:21:16",29153,2.99,103,"United States",14,"Betty White",397
12243,"2005-08-18 03:38:54",20325,6.99,15,"Brazil",354,"Justin Ngo",397
15316,"2005-08-22 20:07:03",21008,2.99,23,"China",422,"Melvin Ellington",397
2468,"2005-06-18 20:23:52",17665,4.99,103,"United States",382,"Victor Barkley",398
8865,"2005-07-29 23:54:54",25608,4.99,103,"United States",305,"Richard Mccrary",398
8497,"2005-07-29 09:07:03",28837,2.99,103,"United States",593,"Rene Mcalister",399
13008,"2006-02-14 15:16:03",32069,2.99,103,"United States",181,"Ana Bradley",399
8426,"2005-07-29 07:07:48",28480,4.99,23,"China",564,"Bob Pfeiffer",400
8408,"2005-07-29 06:40:40",29999,0.99,23,"China",90,"Ruby Washington",401
5836,"2005-07-10 16:49:02",25663,0.99,15,"Brazil",310,"Daniel Cabral",401
7997,"2005-07-28 15:02:25",28808,4.99,15,"Brazil",591,"Kent Arsenault",402
5459,"2005-07-09 22:43:56",30901,0.99,23,"China",168,"Regina Berry",402
3166,"2005-06-20 21:32:32",17819,6.99,23,"China",424,"Kyle Spurlock",403
15842,"2005-08-23 15:36:05",24076,6.99,103,"United States",146,"Jamie Rice",403
6946,"2005-07-26 23:40:07",31055,8.99,103,"United States",181,"Ana Bradley",403
11516,"2005-08-16 23:54:47",23546,0.99,23,"China",90,"Ruby Washington",406
13335,"2005-08-19 20:03:18",23392,0.99,15,"Brazil",74,"Denise Kelly",406
5227,"2005-07-09 12:16:39",26247,4.99,15,"Brazil",362,"Nicholas Barfield",406
15496,"2005-08-23 02:30:23",19619,3.99,103,"United States",275,"Carole Barnett",406
2256,"2005-06-18 05:21:56",18863,4.99,23,"China",93,"Phyllis Foster",406
8549,"2005-07-29 11:12:13",28963,3.99,15,"Brazil",206,"Terri Vasquez",407
8339,"2005-07-29 04:41:13",30457,4.99,23,"China",129,"Carrie Porter",408
8321,"2005-07-29 03:50:54",26161,4.99,15,"Brazil",354,"Justin Ngo",409
14595,"2005-08-21 17:35:17",23772,7.99,103,"United States",118,"Kim Cruz",409
11103,"2005-08-02 08:09:54",24202,6.99,103,"United States",158,"Veronica Stone",409
5797,"2005-07-10 14:43:52",26508,4.99,23,"China",384,"Ernest Stepp",409
14971,"2005-08-22 06:52:49",20563,2.99,23,"China",378,"Eugene Culpepper",410
5052,"2005-07-09 03:59:43",25603,2.99,103,"United States",305,"Richard Mccrary",410
10563,"2005-08-01 13:06:03",24672,3.99,103,"United States",214,"Kristin Johnston",410
11773,"2005-08-17 10:19:51",20619,5.99,23,"China",384,"Ernest Stepp",411
11354,"2005-08-02 17:35:10",22363,6.99,23,"China",569,"Dave Gardiner",411
7270,"2005-07-27 11:29:02",28086,7.99,103,"United States",526,"Karl Seal",412
3531,"2005-07-06 01:24:08",30857,4.99,23,"China",165,"Lorraine Stephens",412
13791,"2005-08-20 12:21:05",23328,4.99,23,"China",67,"Kelly Torres",412
8993,"2005-07-30 04:51:25",26493,4.99,103,"United States",382,"Victor Barkley",412
14610,"2005-08-21 17:59:09",25095,6.99,23,"China",260,"Christy Vargas",412
15533,"2005-08-23 03:54:39",20777,4.99,103,"United States",400,"Bryan Hardison",412
8795,"2005-07-29 21:04:14",25573,2.99,23,"China",302,"Michael Silverman",413
11041,"2005-08-02 06:03:53",21098,2.99,23,"China",435,"Ricky Shelby",413
11617,"2005-08-17 04:00:40",20039,2.99,23,"China",324,"Gary Coy",413
15329,"2005-08-22 20:32:39",21934,2.99,23,"China",521,"Roland South",414
14530,"2005-08-21 15:10:50",23426,4.99,15,"Brazil",77,"Jane Bennett",415
5550,"2005-07-10 02:58:35",31775,5.99,15,"Brazil",254,"Maxine Silva",415
1638,"2005-06-16 08:32:36",19195,2.99,103,"United States",181,"Ana Bradley",415
10484,"2005-08-01 10:19:53",20769,2.99,103,"United States",400,"Bryan Hardison",415
6316,"2005-07-11 18:44:52",28082,7.99,103,"United States",526,"Karl Seal",415
4559,"2005-07-08 04:56:49",26942,0.99,23,"China",424,"Kyle Spurlock",416
13974,"2005-08-20 18:54:59",21554,2.99,103,"United States",479,"Zachary Hite",416
7542,"2005-07-27 21:43:04",30240,0.99,23,"China",110,"Tiffany Jordan",416
2020,"2005-06-17 12:39:50",17676,0.99,23,"China",384,"Ernest Stepp",416
12831,"2005-08-19 01:40:43",24448,3.99,15,"Brazil",183,"Ida Andrews",416
11302,"2005-08-02 15:38:03",23165,2.99,103,"United States",51,"Alice Stewart",417
10533,"2005-08-01 12:14:16",22569,3.99,103,"United States",593,"Rene Mcalister",418
1483,"2005-06-15 21:21:58",19414,4.99,23,"China",242,"Glenda Frazier",418
13755,"2005-08-20 11:18:53",20219,2.99,15,"Brazil",342,"Harold Martino",418
4734,"2005-07-08 13:12:12",28298,0.99,23,"China",546,"Kelly Knott",418
7136,"2005-07-27 06:38:25",29060,2.99,103,"United States",6,"Jennifer Davis",418
3569,"2005-07-06 03:17:23",27743,3.99,23,"China",496,"Tyler Wren",418
2129,"2005-06-17 20:58:32",19438,1.99,23,"China",249,"Dora Medina",418
13569,"2005-08-20 05:02:59",21695,5.99,23,"China",496,"Tyler Wren",420
6046,"2005-07-11 03:21:49",28535,5.99,23,"China",569,"Dave Gardiner",420
9879,"2005-07-31 13:45:32",31026,4.99,15,"Brazil",178,"Marion Snyder",420
8230,"2005-07-29 00:12:59",29010,5.99,103,"United States",2,"Patricia Johnson",421
1257,"2005-06-15 06:15:36",19509,4.99,23,"China",267,"Margie Wade",421
1903,"2005-06-17 04:37:20",18424,6.99,23,"China",588,"Marion Ocampo",421
1763,"2005-06-16 17:51:01",17701,4.99,23,"China",389,"Alan Kahn",422
3798,"2005-07-06 14:57:53",27543,0.99,103,"United States",479,"Zachary Hite",423
1963,"2005-06-17 09:09:31",19097,0.99,23,"China",154,"Michele Grant",423
4837,"2005-07-08 18:09:12",30698,0.99,103,"United States",149,"Valerie Black",423
11463,"2005-08-02 21:37:36",23978,0.99,23,"China",138,"Hazel Warren",423
10666,"2005-08-01 16:56:36",24563,0.99,23,"China",197,"Sue Peters",423
10562,"2005-08-01 13:05:52",24389,0.99,15,"Brazil",178,"Marion Snyder",424
5249,"2005-07-09 13:33:53",26555,0.99,23,"China",389,"Alan Kahn",424
10962,"2005-08-02 03:48:13",22084,4.99,23,"China",538,"Ted Breaux",426
5081,"2005-07-09 05:25:20",26897,4.99,103,"United States",420,"Jacob Lance",426
5521,"2005-07-10 01:31:22",31071,2.99,103,"United States",182,"Renee Lane",427
12529,"2005-08-18 13:53:36",20604,0.99,103,"United States",382,"Victor Barkley",427
6435,"2005-07-12 00:16:19",28445,0.99,103,"United States",561,"Ian Still",427
5432,"2005-07-09 21:21:25",29697,0.99,23,"China",64,"Judith Cox",427
4876,"2005-07-08 19:27:50",25322,1.99,23,"China",283,"Felicia Sutton",427
14833,"2005-08-22 01:45:18",22202,2.99,15,"Brazil",551,"Clayton Barbee",428
14577,"2005-08-21 16:52:29",23857,2.99,15,"Brazil",126,"Ellen Simpson",428
2064,"2005-06-17 15:57:56",18763,3.99,23,"China",67,"Kelly Torres",429
9741,"2005-07-31 09:09:22",27741,4.99,23,"China",495,"Charlie Bess",429
10452,"2005-08-01 09:11:36",21168,0.99,23,"China",442,"Leroy Bustamante",430
4541,"2005-07-08 04:04:19",31720,4.99,103,"United States",248,"Caroline Bowman",431
11687,"2005-08-17 06:39:59",24302,5.99,23,"China",169,"Erica Matthews",431
11600,"2005-08-17 03:12:04",20773,5.99,103,"United States",400,"Bryan Hardison",431
10550,"2005-08-01 12:46:52",23886,2.99,23,"China",129,"Carrie Porter",432
7754,"2005-07-28 06:10:55",30562,2.99,23,"China",138,"Hazel Warren",432
6682,"2005-07-12 12:12:43",25992,7.99,23,"China",339,"Walter Perryman",433
3714,"2005-07-06 10:51:28",25242,2.99,103,"United States",276,"Brandy Graves",433
12668,"2005-08-18 19:16:47",22810,2.99,103,"United States",14,"Betty White",433
9924,"2005-07-31 15:04:57",29708,3.99,23,"China",64,"Judith Cox",433
12545,"2005-08-18 14:28:00",24293,6.99,23,"China",168,"Regina Berry",433
4075,"2005-07-07 04:51:44",28829,2.99,103,"United States",593,"Rene Mcalister",433
2242,"2005-06-18 04:32:28",19065,3.99,103,"United States",146,"Jamie Rice",434
4515,"2005-07-08 02:42:03",31488,4.99,15,"Brazil",229,"Tamara Nguyen",435
12602,"2005-08-18 16:49:50",22038,0.99,23,"China",533,"Jessie Milam",436
4211,"2005-07-07 11:50:41",31329,0.99,103,"United States",214,"Kristin Johnston",436
14194,"2005-08-21 03:40:11",23981,1.99,23,"China",138,"Hazel Warren",436
6045,"2005-07-11 03:21:05",29429,2.99,15,"Brazil",39,"Debra Nelson",436
7939,"2005-07-28 12:45:47",29402,0.99,23,"China",37,"Pamela Baker",436
9795,"2005-07-31 10:47:19",29687,0.99,103,"United States",63,"Ashley Richardson",436
3404,"2005-06-21 15:57:52",17820,0.99,23,"China",424,"Kyle Spurlock",436
13130,"2005-08-19 12:06:42",25024,2.99,15,"Brazil",254,"Maxine Silva",437
9258,"2005-07-30 14:31:31",25241,2.99,103,"United States",275,"Carole Barnett",437
11658,"2005-08-17 05:19:17",20998,2.99,23,"China",422,"Melvin Ellington",437
9630,"2005-07-31 04:57:07",28908,2.99,23,"China",599,"Austin Cintron",437
14959,"2005-08-22 06:30:28",22374,2.99,23,"China",569,"Dave Gardiner",437
11450,"2005-08-02 20:45:54",24674,2.99,103,"United States",214,"Kristin Johnston",437
15984,"2005-08-23 20:16:27",21690,2.99,23,"China",495,"Charlie Bess",437
8566,"2005-07-29 11:35:46",28284,2.99,15,"Brazil",544,"Cody Nolen",437
6786,"2005-07-12 16:32:33",28301,2.99,23,"China",546,"Kelly Knott",437
8881,"2005-07-30 00:22:31",30328,4.99,103,"United States",118,"Kim Cruz",438
4912,"2005-07-08 21:26:11",25235,9.99,103,"United States",275,"Carole Barnett",438
5570,"2005-07-10 03:46:47",26404,6.99,15,"Brazil",374,"Jeremy Hurtado",438
12067,"2005-08-17 21:36:47",21858,4.99,23,"China",514,"Franklin Troutman",438
11961,"2005-08-17 17:28:01",19624,3.99,103,"United States",276,"Brandy Graves",438
8248,"2005-07-29 00:41:56",25206,7.99,23,"China",272,"Kay Caldwell",439
11931,"2005-08-17 16:35:14",24920,4.99,23,"China",242,"Glenda Frazier",439
10270,"2005-08-01 03:10:24",24289,0.99,23,"China",168,"Regina Berry",440
1358,"2005-06-15 13:28:48",17885,0.99,23,"China",442,"Leroy Bustamante",440
2704,"2005-06-19 13:50:10",19429,1.99,15,"Brazil",246,"Marian Mendoza",440
10930,"2005-08-02 02:38:07",22657,3.99,15,"Brazil",206,"Terri Vasquez",441
3533,"2005-07-06 01:26:44",28952,5.99,15,"Brazil",206,"Terri Vasquez",441
3261,"2005-06-21 04:07:41",19146,2.99,23,"China",169,"Erica Matthews",442
6137,"2005-07-11 08:34:20",29735,2.99,23,"China",67,"Kelly Torres",442
7082,"2005-07-27 04:27:32",29703,2.99,23,"China",64,"Judith Cox",443
8658,"2005-07-29 15:16:37",26992,5.99,15,"Brazil",427,"Jesus Mccartney",443
11522,"2005-08-17 00:05:05",22616,3.99,23,"China",599,"Austin Cintron",443
3390,"2005-06-21 15:10:50",19091,2.99,23,"China",151,"Megan Palmer",443
14035,"2005-08-20 21:31:58",25092,2.99,23,"China",260,"Christy Vargas",443
6475,"2005-07-12 01:36:57",29811,2.99,15,"Brazil",74,"Denise Kelly",443
3343,"2005-06-21 10:56:59",17996,2.99,23,"China",466,"Leo Ebert",443
12208,"2005-08-18 02:25:25",22196,4.99,15,"Brazil",551,"Clayton Barbee",444
3923,"2005-07-06 20:34:10",29676,8.99,103,"United States",63,"Ashley Richardson",444
15686,"2005-08-23 09:42:21",22666,7.99,15,"Brazil",206,"Terri Vasquez",444
1766,"2005-06-16 17:59:37",18960,4.99,103,"United States",118,"Kim Cruz",444
13053,"2005-08-19 09:31:48",24002,10.99,103,"United States",140,"Eva Ramos",444
9287,"2005-07-30 15:35:39",28349,2.99,15,"Brazil",551,"Clayton Barbee",445
7459,"2005-07-27 18:40:20",29009,5.99,103,"United States",2,"Patricia Johnson",446
8894,"2005-07-30 00:48:31",28358,4.99,23,"China",552,"Hugh Waldrop",446
3534,"2005-07-06 01:32:27",25317,4.99,23,"China",283,"Felicia Sutton",446
10291,"2005-08-01 03:39:57",20982,4.99,103,"United States",420,"Jacob Lance",446
14532,"2005-08-21 15:15:03",23048,2.99,23,"China",37,"Pamela Baker",447
1800,"2005-06-16 20:18:46",19079,2.99,103,"United States",149,"Valerie Black",447
6938,"2005-07-26 23:16:04",26989,7.99,15,"Brazil",427,"Jesus Mccartney",447
11256,"2005-08-02 13:44:53",22695,2.99,103,"United States",2,"Patricia Johnson",447
4137,"2005-07-07 08:17:06",27617,3.99,23,"China",485,"Clyde Tobias",448
